Texture,Moisture (%),Organic Matter (%),pH,Electrical Conductivity (dS/m),Soil Quality,Industrial Use
Loamy,13.681137476558145,1.481396408369108,6.743140840897072,1.547344057716185,Bad,Not Suitable
Sandy,26.78579651381542,4.9851655071407945,6.937353721196512,0.46780399223347646,Bad,Not Suitable
Sandy Loam,15.489587848785343,3.961563101955079,7.9837007582312305,1.2792847322576755,Bad,Not Suitable
Sandy,22.671834549318113,2.0530529323152256,6.218854887393085,1.1298121669725187,Bad,Not Suitable
Clayey,15.07260323265056,1.4982541438089152,7.218908279067401,1.3655711349371586,Bad,Not Suitable
Loamy,19.727755548911738,4.2894526101688815,6.020803576960621,0.3040608731509996,Good,Land Reclamation
Sandy,26.281511502073826,2.9546615006166874,6.351538730118198,1.5762981348490075,Bad,Not Suitable
Sandy Loam,10.319230367416246,4.12921679794125,7.99627502906738,1.0075930575676526,Bad,Not Suitable
Clayey,12.432132044540815,1.629410927404813,7.993627998690664,1.5407649194257906,Bad,Not Suitable
Sandy Loam,17.25245520488372,3.7015241435927804,7.921340660927576,1.0929575991391076,Bad,Not Suitable
Loamy,20.751544587787887,4.52922287216335,7.416985513617427,0.7641960752072787,Good,Land Reclamation
Sandy Loam,20.433940604450687,4.843476690222863,6.297091093398754,1.822836666206191,Bad,Not Suitable
Loamy,17.18442352227421,3.000115348524894,7.843296240176063,0.520691312464168,Good,Biogas Production
Sandy Loam,21.858107152294835,1.679373135854965,7.378467526062051,1.3746720753851305,Bad,Not Suitable
Clayey,28.1255154769678,4.713225221816911,5.646489871982636,0.7657128655682016,Bad,Not Suitable
Sandy,18.758992557538406,2.2764825427800406,6.922397434215985,0.5767932601521539,Bad,Not Suitable
Clayey,16.346114512295337,1.6705878841836492,7.198037917327361,0.5677448017327859,Bad,Not Suitable
Sandy,18.650420671249766,2.379542989467892,5.830224027469598,1.9138025412068207,Bad,Not Suitable
Clayey,18.364966715519444,2.9531830082652877,7.079648169214025,1.3183079250011709,Bad,Not Suitable
Sandy,24.115644649641673,1.343553041394479,6.876324360231768,0.7484478248897593,Bad,Not Suitable
Loamy,17.68316494584974,4.910459292878334,7.407973968939342,0.9368232870521208,Good,Land Reclamation
Loamy,10.819767398478913,4.27198878199143,6.162102149796503,1.1519849748472124,Good,Land Reclamation
Sandy,28.596680889185667,4.197103396271407,7.951478329170802,0.4308474186663225,Bad,Not Suitable
Clayey,25.972715647423463,3.676068633434469,5.922125015262025,1.1132515654129411,Bad,Not Suitable
Loamy,19.967166178746997,1.1241607252540007,7.6070865948773925,1.0742903939194748,Bad,Not Suitable
Sandy,24.907940811245858,2.5880401396298116,6.188201170424191,1.4923320058922103,Bad,Not Suitable
Loamy,23.316305615510274,1.2389167114627733,6.4074987030157855,1.2924437966227564,Bad,Not Suitable
Sandy,10.554180449135313,4.678487898701874,6.556978961437011,1.8870026857967865,Good,Construction
Loamy,29.13826764474808,1.1426290638542858,7.447184255667546,0.7192628229389533,Bad,Not Suitable
Sandy,10.824769947025615,3.2100471627731633,7.514766611052926,0.9384698985904613,Bad,Not Suitable
Loamy,22.289201558596353,4.158989438517814,7.076740330047217,0.4641151208814043,Good,Land Reclamation
Sandy,21.90908733895426,1.027107997663602,7.830228648617376,1.0432278124321155,Bad,Not Suitable
Sandy Loam,11.031744695771211,3.6902131711295296,5.581663863161243,0.14141782140806722,Bad,Not Suitable
Sandy Loam,24.591276964732216,4.118257733877713,7.941619347890992,0.35988587043948994,Bad,Not Suitable
Sandy Loam,15.550015471260867,1.6733979527039677,6.796218696936847,0.19796356356726455,Bad,Not Suitable
Sandy Loam,22.696398187016847,1.5677878690450684,5.720350127173802,0.9108702229671605,Bad,Not Suitable
Clayey,13.007930592913537,2.8759850587619216,7.9540047153336495,0.5070208194447001,Bad,Not Suitable
Clayey,28.547624352929475,3.9708175086736035,7.100002737132243,1.3518359188599995,Good,Brick Manufacturing
Sandy,11.926625290111732,3.7844130994440377,6.879866391222877,1.1979242338834977,Good,Construction
Sandy,27.966262381607688,4.866521651229331,6.8758657918909645,0.8030420453710754,Bad,Not Suitable
Loamy,17.909054662913036,2.5483743694156877,7.7741418754153715,0.22026247472701382,Bad,Not Suitable
Loamy,13.268177618970542,3.5098282429069516,5.569514811079851,1.6662283846384471,Bad,Not Suitable
Clayey,21.533094766512697,3.7104978348027005,6.406641090566987,0.40891036190291996,Good,Brick Manufacturing
Sandy,22.271592180549643,1.0626357152947041,6.130158135777076,0.22270408218147372,Bad,Not Suitable
Sandy,21.33860022451865,1.045792473082853,6.965596868625746,1.0095523940707452,Bad,Not Suitable
Loamy,15.736851071428928,2.709105947961209,7.796809201050998,1.6159596336695037,Bad,Not Suitable
Sandy,18.80199229705734,4.971304814365737,5.599800188235151,1.7802533889916414,Bad,Not Suitable
Sandy,17.64894283135237,3.7704109376673536,6.397816407521821,0.2493554217553538,Bad,Not Suitable
Loamy,13.289987203635842,2.7928345917469937,6.455248373476199,0.47926160081744185,Good,Land Reclamation
Clayey,23.06166472988437,1.9489180042800904,6.788390364365047,0.7766725001630626,Good,Brick Manufacturing
Sandy,13.41316002457106,4.510931530639468,7.814259095244867,1.3075046303707456,Bad,Not Suitable
Clayey,25.505610393959373,3.8875963727852274,6.547803634667083,1.1791650511072682,Good,Brick Manufacturing
Sandy Loam,27.849063771560413,3.7686306884922027,5.718878092958519,1.0903585910732225,Bad,Not Suitable
Sandy,14.682188159714599,2.5388320340804533,5.966828715400558,1.3551643754421099,Bad,Not Suitable
Loamy,12.142501305627851,2.0481141197420216,7.816797113847325,0.7393680485625753,Bad,Not Suitable
Sandy,23.928234054826778,3.3154500387465604,7.860050138529579,0.8157007136680419,Bad,Not Suitable
Sandy,16.33074936378506,2.9554975201055904,6.270176770674946,0.31387713928947913,Bad,Not Suitable
Sandy,12.158746591658742,4.908647365718003,7.468394264415658,1.9065398882724158,Bad,Not Suitable
Clayey,24.339419888829145,2.7247526332453993,6.867766265306345,0.9067968796743564,Good,Brick Manufacturing
Sandy,29.253215277692558,3.2411352077170332,6.7999527973994365,0.21377823377471955,Bad,Not Suitable
Sandy Loam,27.928302906233846,1.938319618243681,6.357806918134643,0.83402167284105,Bad,Not Suitable
Loamy,16.956283655405407,1.871848991033012,6.494205933479224,1.3738525406450004,Bad,Not Suitable
Sandy,26.47388281176484,2.035337829647792,6.303367520187063,0.2255608662359038,Bad,Not Suitable
Sandy Loam,23.42437777650419,1.8829095791389001,6.868943088647677,1.1924599257789863,Bad,Not Suitable
Loamy,22.113176733695752,3.629798103519424,7.179499027562747,1.025617555810401,Good,Land Reclamation
Loamy,25.122960064387613,4.0005422995434925,7.597703264978793,0.14069895444236763,Good,Biogas Production
Sandy,24.522235715221242,4.644173133134639,6.2721655429369525,1.3230456504025514,Bad,Not Suitable
Clayey,12.247461253346458,4.008588312553908,7.9291131527249075,1.6426692358250474,Good,Biogas Production
Clayey,23.31140028864962,4.14292335057784,5.554914749339468,0.3517890970436638,Bad,Not Suitable
Sandy,19.35914870822252,3.1921200275746195,7.801488728187033,1.0965377658897957,Bad,Not Suitable
Sandy,29.94613760367326,2.4103306854860906,6.248982755782974,0.14586116661479198,Bad,Not Suitable
Loamy,16.191901717665857,3.9981700076194477,7.861292566895335,1.693570533670362,Good,Biogas Production
Sandy,14.378180257058315,2.097357178554611,7.321423502497582,0.2167455973165852,Bad,Not Suitable
Sandy,18.414390191037164,2.135887654558715,5.81044754415698,1.8850632598196373,Bad,Not Suitable
Sandy,15.25312883458692,1.2049631165795427,7.166471789040273,0.7684656558939775,Bad,Not Suitable
Sandy,20.63774682800421,4.744801230446415,6.699684101411905,1.3048331084828002,Bad,Not Suitable
Sandy,28.27732148583039,4.3617538603726205,6.463681056641183,1.8220287743197268,Bad,Not Suitable
Loamy,12.371484319465615,2.2492572044449357,6.43202234334364,0.25262925199847736,Bad,Not Suitable
Clayey,27.488257766221174,2.7042668417296616,7.209682429962878,1.29675454399324,Good,Brick Manufacturing
Sandy Loam,23.786874760956515,1.4248691047860182,7.769499378164885,1.1278207409721623,Bad,Not Suitable
Sandy,20.314827673562775,4.3214753431613255,7.869888655641174,0.10620001876060817,Bad,Not Suitable
Sandy Loam,11.502923274945282,3.211263781033617,6.8372039562420746,0.16758966199102782,Average,Glass Making
Clayey,22.048518789754574,4.16299695794156,6.0995835624531285,1.9554765723032967,Good,Brick Manufacturing
Sandy Loam,25.233316171207704,1.2659836685292962,5.792758373760463,1.9006421182198872,Bad,Not Suitable
Clayey,24.76180196627899,2.9326393926702305,6.867192146864142,0.5638166802730141,Good,Brick Manufacturing
Clayey,25.152118565822114,1.8634284184711492,7.362527225019141,1.8662826431366253,Good,Brick Manufacturing
Clayey,18.014354538906318,4.327042924793896,6.994264434518453,1.5474588833444598,Good,Biogas Production
Sandy,27.191707514274945,1.8756854950533293,6.87991107832467,0.44617108771260705,Bad,Not Suitable
Loamy,24.604406890417344,2.770066727582237,6.933876854692434,1.8667548602374193,Good,Land Reclamation
Clayey,29.3633686822853,2.1832645865659783,6.346299485195621,0.7427414120040098,Good,Brick Manufacturing
Loamy,22.121120754343753,1.87237899416195,6.598657107975232,0.16873111774293248,Bad,Not Suitable
Sandy Loam,26.7881721558594,3.10736809173941,5.938253853363256,0.8793402717433756,Bad,Not Suitable
Sandy Loam,15.580153273791788,3.4259352292639123,7.803179728925379,0.980964542493201,Bad,Not Suitable
Loamy,17.77531738083354,3.895832168356624,7.984900232924861,1.5522720942065587,Good,Biogas Production
Loamy,11.280983033179472,1.2438836421030381,5.569859965126865,0.7045570314283268,Bad,Not Suitable
Clayey,13.870535443853502,3.357294139532505,6.2355579799360985,1.7156412865035273,Bad,Not Suitable
Sandy,26.745649140738525,1.8341275044512289,7.331718348383781,1.2894603092290344,Bad,Not Suitable
Clayey,28.55968712242517,1.3507816744292809,7.088612412459415,1.779324834876083,Good,Brick Manufacturing
Sandy Loam,23.815516433732636,3.8573161682767925,5.767050726725267,1.0022946495555012,Bad,Not Suitable
Sandy,22.619742282972556,1.732516228406959,7.735584896916467,1.9297720323803942,Bad,Not Suitable
Loamy,27.997120006201357,3.5845657484103,6.91096397087194,0.5009189693034016,Good,Land Reclamation
Sandy,12.464808834321111,4.474599701074821,6.346804497520795,0.8137357827189551,Good,Construction
Loamy,23.243651865855824,1.808015979132044,7.745077596716524,1.505312796332849,Bad,Not Suitable
Sandy Loam,24.0084430782876,4.074159959535679,5.943026151869422,0.5418198918537083,Bad,Not Suitable
Loamy,23.482683377178432,3.3452424219684476,6.344080990038679,1.2285932974595997,Good,Land Reclamation
Clayey,23.61894979994407,1.1732794199160237,7.378071312534221,1.7437939133631524,Good,Brick Manufacturing
Sandy,16.303142630802668,2.2013108626656535,7.706214519142735,1.52415605819143,Bad,Not Suitable
Sandy Loam,15.015728685846375,1.128641847451672,7.681609979874853,0.46707525549155593,Bad,Not Suitable
Loamy,25.484121186527993,4.562988256793677,6.801709951184534,0.37690946241125967,Good,Land Reclamation
Sandy Loam,26.290302989042456,3.1979435254185806,7.469281254724706,1.6091389847087632,Bad,Not Suitable
Loamy,20.10478480440782,2.1582759079385707,5.514898413721547,1.9520800114803256,Bad,Not Suitable
Clayey,12.874823595975577,3.2839988915676264,7.961363661438494,1.7765583221973738,Good,Biogas Production
Loamy,19.6990668885467,3.6201743262207877,6.224220941514892,0.27253394175575085,Good,Land Reclamation
Sandy,21.624720491600513,2.1502750500486068,5.57903821098716,0.5722503460271272,Bad,Not Suitable
Loamy,20.481768010431725,3.78372912696472,6.603480033832307,1.5127562203308027,Good,Land Reclamation
Clayey,19.925580151861258,1.6663237105062367,6.545573206437348,1.8830514733856976,Bad,Not Suitable
Sandy,21.025666040970957,4.659146750968428,6.5938077997889755,1.7574384320329297,Bad,Not Suitable
Sandy Loam,10.596341160906352,3.858760989204061,6.2854460407840795,0.8241298633120105,Average,Glass Making
Loamy,12.077843024802437,1.7120498167627147,7.31753459902472,0.3399007391395534,Bad,Not Suitable
Loamy,24.22011445030872,4.912769847463668,6.286258937029828,1.4494077945361026,Good,Land Reclamation
Loamy,16.088827119670274,4.720968149648101,6.472255013923801,0.8302077906498565,Good,Land Reclamation
Loamy,23.24196745105052,3.3191646547899696,6.432730077913683,0.5491548466668978,Good,Land Reclamation
Sandy Loam,22.508950719647572,1.9321197216318193,7.224007007649892,1.9812837771309277,Bad,Not Suitable
Sandy,20.596459654081407,4.197405294109256,7.059842156133584,1.0246211082970973,Bad,Not Suitable
Sandy,20.31756111293188,4.932170722012897,7.824988938950908,1.1981716023213331,Bad,Not Suitable
Loamy,15.990576478629645,3.0289991675445176,6.653449584261598,1.4510364869190133,Good,Land Reclamation
Sandy Loam,13.738893845081241,3.107950918882803,6.024729090656459,1.839271492143822,Average,Glass Making
Sandy Loam,25.840741649571378,3.1556158153559233,7.222156264564555,1.8220579318794738,Bad,Not Suitable
Clayey,24.32458323469479,3.4854487007225363,5.948809702619706,0.7536535293147656,Bad,Not Suitable
Sandy,26.43442179707013,2.5274360063885384,7.738646618739582,1.4929095030156403,Bad,Not Suitable
Clayey,11.038172826272174,4.768736125635109,6.845405119001942,0.9048788001399105,Good,Biogas Production
Sandy,19.53710159762646,2.7375542207263446,7.718071355315016,1.8959342373498005,Bad,Not Suitable
Clayey,17.940752728429267,4.655830473700992,7.516908350178805,1.7618414917863865,Good,Biogas Production
Loamy,27.36487834255255,3.408934612962656,7.238899612151493,0.304362533206398,Good,Land Reclamation
Clayey,20.34260943845812,4.201044217057172,6.19985964864494,1.8112859948936681,Good,Brick Manufacturing
Sandy Loam,15.595916597437505,2.5758365264880747,7.595378013183101,0.12894189258200905,Bad,Not Suitable
Clayey,22.27187968708404,1.251677796245474,6.103211486349602,0.5257245400954348,Good,Brick Manufacturing
Sandy,25.60910118548856,3.994689097168689,6.053881012076041,0.7954240311505498,Bad,Not Suitable
Loamy,16.86151755239699,2.385189814110224,5.5939399042231885,0.45324493009069766,Bad,Not Suitable
Sandy Loam,11.834341315731438,4.6521713230174395,6.555247871390164,1.750858276135936,Average,Glass Making
Clayey,11.005745915703102,4.464243864657135,6.50017047330396,0.862623258459519,Good,Biogas Production
Sandy,23.001229106824354,4.021529365351488,7.596300092527707,1.108381221111174,Bad,Not Suitable
Sandy Loam,10.112860789127492,4.078972632719481,6.776272723530639,1.1845392461369788,Average,Glass Making
Sandy,18.89970491786778,2.150897699024272,6.3499016291744725,0.5679383109352184,Bad,Not Suitable
Sandy,19.308176512524057,1.2220622777766041,7.369924425467363,0.7571756374892453,Bad,Not Suitable
Sandy,21.77432229853713,4.230555509227614,7.058490270479695,1.432929282619723,Bad,Not Suitable
Sandy,12.250710854075368,3.4291785245957542,5.738454817889253,0.9310240522097463,Bad,Not Suitable
Sandy Loam,23.333671443708113,2.1493641235795224,6.3702941455253494,1.0076226614915327,Bad,Not Suitable
Sandy,21.888145928654907,2.854262342,6.5128446451917705,0.633205668804577,Bad,Not Suitable
Clayey,14.70271208348918,2.9200409721051055,5.625368407949564,1.1629382612223573,Bad,Not Suitable
Clayey,29.19059760719394,3.684789377677572,6.148920626393911,1.4000792766010828,Good,Brick Manufacturing
Sandy,19.373112019360594,2.819698797073679,7.544424766985685,0.8768545267057407,Bad,Not Suitable
Sandy,11.897180100882643,3.5236950239605833,7.6276242071614035,0.46786001960845636,Bad,Not Suitable
Sandy Loam,26.726235198646165,1.3698789902706618,7.005217706393955,1.6403013779572395,Bad,Not Suitable
Clayey,29.190518448643065,4.363755269627553,7.130976578639421,0.21750773875810422,Good,Brick Manufacturing
Clayey,27.587269109675404,2.160548720896778,6.580636257719401,1.7874673410282922,Good,Brick Manufacturing
Sandy Loam,28.543209498277708,3.7073493259370016,6.47732529930813,0.344147800189081,Bad,Not Suitable
Sandy Loam,19.983390601188535,2.0901217669088714,5.997080175629539,0.2459192304853009,Bad,Not Suitable
Sandy Loam,26.254183840251436,4.94930314815395,7.768981358900433,1.4906382660724986,Bad,Not Suitable
Clayey,28.697805821853514,3.14176912530826,5.864884393786021,0.14058060297039837,Bad,Not Suitable
Sandy Loam,19.59967395981871,4.3163363945176805,7.323668314220123,0.5516336216509267,Bad,Not Suitable
Sandy Loam,12.380452719821712,2.3110194422483077,6.20490657657299,0.3978023392540272,Average,Glass Making
Sandy,27.769509874648165,1.1406727298786228,7.2073914879861825,0.813949739062971,Bad,Not Suitable
Clayey,13.768871349076669,1.3366380648732146,7.425877301654235,1.947280270437265,Bad,Not Suitable
Sandy,14.974888848085069,1.5016803483209924,7.17794524875323,1.5562432566424262,Bad,Not Suitable
Clayey,11.077857881767773,1.8444088843934017,7.393454587003129,0.9098049789685002,Bad,Not Suitable
Sandy,14.81754741720808,2.7152754050378265,5.767696782959183,0.8571435679200974,Bad,Not Suitable
